"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230701","안산선","상록수","12859","12682","20230704",""
"20230701","안산선","한대앞","7778","7779","20230704",""
"20230701","안산선","중앙","17372","18292","20230704",""
"20230701","안산선","고잔","6969","6950","20230704",""
"20230701","안산선","초지","4134","3917","20230704",""
"20230701","안산선","안산","10906","11695","20230704",""
"20230701","안산선","신길온천","1746","1579","20230704",""
"20230701","안산선","정왕","7782","7984","20230704",""
"20230701","안산선","오이도","8178","8228","20230704",""
"20230701","안산선","수리산","3224","2812","20230704",""
"20230701","우이신설선","북한산우이","4012","4275","20230704",""
"20230701","우이신설선","솔밭공원","2131","2031","20230704",""
"20230701","우이신설선","4.19민주묘지","2707","2399","20230704",""
"20230701","우이신설선","가오리","3342","3150","20230704",""
"20230701","우이신설선","화계","2615","2445","20230704",""
"20230701","우이신설선","삼양","1595","1631","20230704",""
"20230701","우이신설선","삼양사거리","2156","2033","20230704",""
"20230701","우이신설선","솔샘","4278","3855","20230704",""
"20230701","우이신설선","북한산보국문","5209","4496","20230704",""
"20230701","우이신설선","정릉","3884","3218","20230704",""
"20230701","우이신설선","성신여대입구(돈암)","2942","3632","20230704",""
"20230701","우이신설선","보문","1284","1226","20230704",""
"20230701","우이신설선","신설동","1576","1493","20230704",""
"20230701","일산선","원흥","8480","7991","20230704",""
"20230701","일산선","삼송","15599","14912","20230704",""
"20230701","일산선","원당","9055","8358","20230704",""
"20230701","일산선","화정","14319","14735","20230704",""
"20230701","일산선","대곡","3716","3261","20230704",""
"20230701","일산선","백석","8490","8465","20230704",""
"20230701","일산선","마두","5826","5698","20230704",""
"20230701","일산선","정발산","7599","8118","20230704",""
"20230701","일산선","주엽","8269","7980","20230704",""
"20230701","일산선","대화","9947","8694","20230704",""
"20230701","장항선","봉명","860","799","20230704",""
"20230701","장항선","쌍용(나사렛대)","1988","1822","20230704",""
"20230701","장항선","아산","3873","3783","20230704",""
"20230701","장항선","탕정","1189","1065","20230704",""
"20230701","장항선","배방","1278","1194","20230704",""
"20230701","장항선","온양온천","4693","4583","20230704",""
"20230701","장항선","신창(순천향대)","1185","1023","20230704",""
"20230701","중앙선","회기","21098","19503","20230704",""
"20230701","수인선","연수","4223","4413","20230704",""
"20230701","수인선","원인재","3959","3961","20230704",""
"20230701","수인선","남동인더스파크","982","921","20230704",""
"20230701","수인선","호구포","2886","2687","20230704",""
"20230701","수인선","인천논현","4640","4918","20230704",""
"20230701","수인선","소래포구","5498","5405","20230704",""
"20230701","수인선","월곶","2263","2190","20230704",""
"20230701","수인선","달월","62","62","20230704",""
"20230701","수인선","사리","3995","3366","20230704",""
"20230701","수인선","야목","350","278","20230704",""
"20230701","수인선","어천","1152","1019","20230704",""
"20230701","수인선","오목천","2944","2351","20230704",""
"20230701","수인선","고색","2854","2872","20230704",""
"20230701","서해선","부천종합운동장","1595","1083","20230704",""
"20230701","서해선","원종","7395","6878","20230704",""
"20230701","서해선","김포공항","3807","4743","20230704",""
"20230701","분당선","매교","3303","3192","20230704",""
"20230701","분당선","수원시청","11822","13710","20230704",""
"20230701","분당선","매탄권선","3905","3630","20230704",""
"20230701","분당선","망포","10646","9617","20230704",""
"20230701","분당선","영통","7651","7081","20230704",""
"20230701","분당선","청명","3073","3052","20230704",""
"20230701","분당선","상갈","3928","3983","20230704",""
"20230701","분당선","기흥","7481","7070","20230704",""
"20230701","분당선","신갈","3001","2954","20230704",""
"20230701","분당선","구성","3377","3639","20230704",""
"20230701","분당선","죽전","9997","11593","20230704",""
"20230701","분당선","보정","1807","1564","20230704",""
"20230701","분당선","이매","4638","4279","20230704",""
"20230701","분당선","오리","7806","6583","20230704",""
"20230701","분당선","미금","10578","11178","20230704",""
"20230701","분당선","정자","11781","11866","20230704",""
"20230701","분당선","수내","9126","8644","20230704",""
"20230701","분당선","서현","19726","20206","20230704",""
"20230701","분당선","야탑","19294","20056","20230704",""
"20230701","분당선","모란","16419","16839","20230704",""
"20230701","분당선","태평","11090","10349","20230704",""
"20230701","분당선","가천대","5878","6173","20230704",""
"20230701","분당선","선정릉","3259","3220","20230704",""
"20230701","분당선","강남구청","5755","6958","20230704",""
"20230701","분당선","압구정로데오","20042","23713","20230704",""
"20230701","분당선","서울숲","10535","10451","20230704",""
"20230701","분당선","수원","7810","7074","20230704",""
"20230701","분당선","수서","11968","12280","20230704",""
"20230701","분당선","대모산입구","3840","3654","20230704",""
"20230701","분당선","개포동","3339","3267","20230704",""
"20230701","분당선","구룡","1614","1510","20230704",""
"20230701","분당선","도곡","5215","4598","20230704",""
"20230701","분당선","한티","12698","11956","20230704",""
"20230701","분당선","선릉","5412","8747","20230704",""
"20230701","과천선","범계","22927","22669","20230704",""
"20230701","과천선","평촌","10562","10099","20230704",""
"20230701","과천선","인덕원","18026","17410","20230704",""
"20230701","과천선","정부과천청사","7028","6919","20230704",""
"20230701","과천선","과천","5456","4952","20230704",""
"20230701","과천선","대공원","5965","6369","20230704",""
"20230701","과천선","경마공원","13024","13159","20230704",""
"20230701","과천선","선바위","5949","5049","20230704",""
"20230701","공항철도 1호선","영종","3995","4015","20230704",""
"20230701","공항철도 1호선","인천공항2터미널","6765","5422","20230704",""
"20230701","공항철도 1호선","인천공항1터미널","14577","12600","20230704",""
"20230701","공항철도 1호선","공항화물청사","1367","1415","20230704",""
"20230701","공항철도 1호선","운서","8780","9222","20230704",""
"20230701","공항철도 1호선","청라국제도시","5078","4911","20230704",""
"20230701","공항철도 1호선","검암","4999","5020","20230704",""
"20230701","공항철도 1호선","계양","9673","8709","20230704",""
"20230701","공항철도 1호선","김포공항","10522","5111","20230704",""
"20230701","공항철도 1호선","마곡나루(서울식물원)","4350","4822","20230704",""
"20230701","공항철도 1호선","디지털미디어시티","8149","7392","20230704",""
"20230701","공항철도 1호선","홍대입구","16824","17136","20230704",""
"20230701","공항철도 1호선","공덕","2103","3294","20230704",""
"20230701","공항철도 1호선","서울역","12964","12635","20230704",""
"20230701","경춘선","춘천","1996","1870","20230704",""
"20230701","경춘선","남춘천","3275","3577","20230704",""
"20230701","경춘선","김유정","474","578","20230704",""
"20230701","경춘선","강촌","738","837","20230704",""
"20230701","경춘선","백양리","129","140","20230704",""
"20230701","경춘선","굴봉산","250","235","20230704",""
"20230701","경춘선","가평","3009","3856","20230704",""
"20230701","경춘선","상천","449","459","20230704",""
"20230701","경춘선","청평","2391","2646","20230704",""
"20230701","경춘선","대성리","1957","1869","20230704",""
"20230701","경춘선","마석","3488","3411","20230704",""
"20230701","경춘선","천마산","1383","1374","20230704",""
"20230701","경춘선","평내호평","4795","4520","20230704",""
"20230701","경춘선","금곡","1155","1074","20230704",""
"20230701","경춘선","사릉","1734","1620","20230704",""
"20230701","경춘선","퇴계원","2886","2584","20230704",""
"20230701","경춘선","별내","2388","2304","20230704",""
"20230701","경춘선","갈매","2158","1860","20230704",""
"20230701","경춘선","신내","1507","1430","20230704",""
"20230701","경인선","도화","3354","3168","20230704",""
"20230701","경인선","중동","7396","6948","20230704",""
"20230701","경인선","온수(성공회대입구)","5177","4648","20230704",""
"20230701","경인선","도원","2288","2376","20230704",""
"20230701","경인선","간석","4740","4404","20230704",""
"20230701","경인선","부개","7095","6610","20230704",""
"20230701","경인선","소사","7598","6912","20230704",""
"20230701","경인선","구일","9542","9540","20230704",""
"20230701","경인선","인천","4887","4219","20230704",""
"20230701","경인선","동인천","13172","12841","20230704",""
"20230701","경인선","제물포","7711","7225","20230704",""
"20230701","경인선","주안","17440","15372","20230704",""
"20230701","경인선","동암","14062","14339","20230704",""
"20230701","경인선","백운","6038","5893","20230704",""
"20230701","경인선","부평","30228","32772","20230704",""
"20230701","경인선","송내","19977","19327","20230704",""
"20230701","경인선","부천","30242","31280","20230704",""
"20230701","경인선","역곡","20835","20571","20230704",""
"20230701","경인선","오류동","10432","9650","20230704",""
"20230701","경인선","개봉","17732","16842","20230704",""
"20230701","경의선","김포공항","1","0","20230704",""
"20230701","경의선","운천","6","7","20230704",""
"20230701","경의선","임진강","133","121","20230704",""
"20230701","경의선","문산","5946","5387","20230704",""
"20230701","경의선","파주","1077","810","20230704",""
"20230701","경의선","월롱","1476","1361","20230704",""
"20230701","경의선","금촌","6376","6211","20230704",""
"20230701","경의선","금릉","4421","4139","20230704",""
"20230701","경의선","운정","5798","5189","20230704",""
"20230701","경의선","야당","7661","7912","20230704",""
"20230701","경의선","탄현","6287","5925","20230704",""
"20230701","경의선","일산","7644","7282","20230704",""
"20230701","경의선","풍산","5033","4823","20230704",""
"20230701","경의선","백마","5249","4806","20230704",""
"20230701","경의선","곡산","528","562","20230704",""
"20230701","경의선","능곡","4609","4581","20230704",""
"20230701","경의선","행신","6252","6306","20230704",""
"20230701","경의선","강매","2284","2156","20230704",""
"20230701","경의선","화전","1243","1141","20230704",""
"20230701","경의선","수색","1994","1942","20230704",""
"20230701","경의선","디지털미디어시티","2370","2051","20230704",""
"20230701","경의선","가좌","4301","4110","20230704",""
"20230701","경의선","홍대입구","2382","3049","20230704",""
"20230701","경의선","서강대","1809","1775","20230704",""
"20230701","경의선","공덕","3512","2446","20230704",""
"20230701","경의선","효창공원앞","2059","2292","20230704",""
"20230701","경의선","신촌","457","468","20230704",""
"20230701","경의선","서울역","1525","1716","20230704",""
"20230701","경원선","소요산","4147","3470","20230704",""
"20230701","경원선","동두천","1834","2153","20230704",""
"20230701","경원선","보산","1641","1623","20230704",""
"20230701","경원선","동두천중앙","2803","2824","20230704",""
"20230701","경원선","지행","6452","6191","20230704",""
"20230701","경원선","덕정","4813","4394","20230704",""
"20230701","경원선","덕계","3670","3349","20230704",""
"20230701","경원선","양주","6768","6284","20230704",""
"20230701","경원선","녹양","3722","3585","20230704",""
"20230701","경원선","가능","5514","5026","20230704",""
"20230701","경원선","의정부","18944","20261","20230704",""
"20230701","경원선","회룡","10614","10297","20230704",""
"20230701","경원선","망월사","5913","6027","20230704",""
"20230701","경원선","도봉산","9367","6576","20230704",""
"20230701","경원선","도봉","4588","4389","20230704",""
"20230701","경원선","방학","7895","7729","20230704",""
"20230701","경원선","창동","1","0","20230704",""
"20230701","경원선","녹천","3280","2784","20230704",""
"20230701","경원선","월계","4844","4423","20230704",""
"20230701","경원선","광운대","5823","5583","20230704",""
"20230701","경원선","석계","6582","6982","20230704",""
"20230701","경원선","신이문","6523","5933","20230704",""
"20230701","경원선","외대앞","7076","6621","20230704",""
"20230701","경원선","청량리(서울시립대입구)","19155","19976","20230704",""
"20230701","경원선","왕십리(성동구청)","16015","16731","20230704",""
"20230701","경원선","응봉","1583","1232","20230704",""
"20230701","경원선","옥수","38","21","20230704",""
"20230701","경원선","한남","3059","3049","20230704",""
"20230701","경원선","서빙고","1859","1815","20230704",""
"20230701","경원선","이촌(국립중앙박물관)","3376","2527","20230704",""
"20230701","경부선","광명","3434","3120","20230704",""
"20230701","경부선","서동탄","1091","1226","20230704",""
"20230701","경부선","당정","4197","3965","20230704",""
"20230701","경부선","천안","7686","8116","20230704",""
"20230701","경부선","두정","6701","6466","20230704",""
"20230701","경부선","직산","838","793","20230704",""
"20230701","경부선","성환","3721","3362","20230704",""
"20230701","경부선","평택","15844","14966","20230704",""
"20230701","경부선","평택지제","4233","3901","20230704",""
"20230701","경부선","서정리","8845","7102","20230704",""
"20230701","경부선","송탄","5738","4882","20230704",""
"20230701","경부선","진위","1183","1005","20230704",""
"20230701","경부선","오산","10399","9726","20230704",""
"20230701","경부선","오산대","3307","3165","20230704",""
"20230701","경부선","세마","2706","2395","20230704",""
"20230701","경부선","병점","13859","13823","20230704",""
"20230701","경부선","세류","2831","2912","20230704",""
"20230701","경부선","독산","9532","9041","20230704",""
"20230701","경부선","수원","42102","46054","20230704",""
"20230701","경부선","화서","6518","6391","20230704",""
"20230701","경부선","성균관대","11734","11400","20230704",""
"20230701","경부선","의왕","6018","5769","20230704",""
"20230701","경부선","군포","4428","3942","20230704",""
"20230701","경부선","금정","21392","21407","20230704",""
"20230701","경부선","명학","5006","4477","20230704",""
"20230701","경부선","안양","19479","19464","20230704",""
"20230701","경부선","관악","6699","6263","20230704",""
"20230701","경부선","석수","7049","6564","20230704",""
"20230701","경부선","금천구청","8614","8655","20230704",""
"20230701","경부선","가산디지털단지","6266","8413","20230704",""
"20230701","경부선","구로","13913","14546","20230704",""
"20230701","경부선","신길","6124","5019","20230704",""
"20230701","경부선","신도림","3041","3352","20230704",""
"20230701","경부선","영등포","47174","49056","20230704",""
"20230701","경부선","대방","7002","7700","20230704",""
"20230701","경부선","노량진","8437","8040","20230704",""
"20230701","경부선","용산","45770","48510","20230704",""
"20230701","경부선","남영","6982","7255","20230704",""
"20230701","경부선","서울역","9775","2877","20230704",""
"20230701","경강선","여주","2750","3091","20230704",""
"20230701","수인선","송도","2075","1988","20230704",""
"20230701","경강선","세종대왕릉","398","414","20230704",""
"20230701","경강선","부발","2376","2147","20230704",""
"20230701","경강선","이천","3091","3236","20230704",""
"20230701","경강선","신둔도예촌","1363","1355","20230704",""
"20230701","경강선","곤지암","2150","2210","20230704",""
"20230701","경강선","초월","2665","2299","20230704",""
"20230701","경강선","경기광주","6246","5720","20230704",""
"20230701","경강선","삼동","1727","1634","20230704",""
"20230701","경강선","이매","935","881","20230704",""
"20230701","경강선","판교","3776","3662","20230704",""
"20230701","9호선2~3단계","중앙보훈병원","6157","5779","20230704",""
"20230701","9호선2~3단계","둔촌오륜","766","756","20230704",""
"20230701","9호선2~3단계","올림픽공원(한국체대)","14806","14898","20230704",""
"20230701","9호선2~3단계","한성백제","2438","2126","20230704",""
"20230701","9호선2~3단계","송파나루","4870","5464","20230704",""
"20230701","9호선2~3단계","석촌","8147","6799","20230704",""
"20230701","9호선2~3단계","석촌고분","5429","5367","20230704",""
"20230701","9호선2~3단계","삼전","5733","5259","20230704",""
"20230701","9호선2~3단계","종합운동장","5178","5355","20230704",""
"20230701","9호선2~3단계","봉은사","18223","19748","20230704",""
"20230701","9호선2~3단계","삼성중앙","3825","3921","20230704",""
"20230701","9호선2~3단계","선정릉","5128","5498","20230704",""
"20230701","9호선2~3단계","언주","7450","7427","20230704",""
"20230701","9호선","신논현","29119","29209","20230704",""
"20230701","9호선","사평","3038","2690","20230704",""
"20230701","9호선","고속터미널","16576","24634","20230704",""
"20230701","9호선","신반포","3302","3432","20230704",""
"20230701","9호선","구반포","1222","1201","20230704",""
"20230701","9호선","동작(현충원)","1617","1505","20230704",""
"20230701","9호선","흑석(중앙대입구)","6063","6032","20230704",""
"20230701","9호선","노들","3723","3162","20230704",""
"20230701","9호선","노량진","22325","21344","20230704",""
"20230701","9호선","샛강","3258","3331","20230704",""
"20230701","9호선","여의도","15997","15325","20230704",""
"20230701","9호선","국회의사당","5246","5336","20230704",""
"20230701","9호선","당산","15250","14123","20230704",""
"20230701","9호선","선유도","4531","4112","20230704",""
"20230701","9호선","신목동","2616","2095","20230704",""
"20230701","9호선","염창","13258","11963","20230704",""
"20230701","9호선","등촌","7952","7375","20230704",""
"20230701","9호선","증미","3919","3592","20230704",""
"20230701","9호선","가양","16011","15223","20230704",""
"20230701","9호선","양천향교","6591","6149","20230704",""
"20230701","9호선","마곡나루(서울식물원)","9352","9156","20230704",""
"20230701","9호선","신방화","5260","5007","20230704",""
"20230701","9호선","공항시장","2502","2499","20230704",""
"20230701","9호선","김포공항","7867","11633","20230704",""
"20230701","9호선","개화","1717","1404","20230704",""
"20230701","8호선","남위례","4676","4694","20230704",""
"20230701","8호선","모란","3978","3537","20230704",""
"20230701","8호선","수진","4630","4155","20230704",""
"20230701","8호선","신흥","4370","4565","20230704",""
"20230701","8호선","단대오거리","8745","8249","20230704",""
"20230701","8호선","남한산성입구(성남법원.검찰청)","9653","8430","20230704",""
"20230701","8호선","산성","4421","4252","20230704",""
"20230701","8호선","복정","6412","5341","20230704",""
"20230701","8호선","장지","13165","12007","20230704",""
"20230701","8호선","문정","9424","9263","20230704",""
"20230701","8호선","가락시장","5679","5821","20230704",""
"20230701","8호선","송파","6859","6499","20230704",""
"20230701","8호선","석촌","6315","7651","20230704",""
"20230701","8호선","잠실(송파구청)","16013","19003","20230704",""
"20230701","8호선","몽촌토성(평화의문)","5029","5137","20230704",""
"20230701","8호선","강동구청","6509","6401","20230704",""
"20230701","8호선","천호(풍납토성)","12673","14989","20230704",""
"20230701","8호선","암사","13244","11946","20230704",""
"20230701","7호선","온수(성공회대입구)","5814","5695","20230704",""
"20230701","7호선","천왕","7467","6995","20230704",""
"20230701","7호선","광명사거리","16530","16364","20230704",""
"20230701","7호선","철산","16660","16438","20230704",""
"20230701","7호선","가산디지털단지","15146","13381","20230704",""
"20230701","7호선","남구로","8674","9013","20230704",""
"20230701","7호선","대림(구로구청)","8289","8857","20230704",""
"20230701","7호선","신풍","8475","7791","20230704",""
"20230701","7호선","보라매","5138","5039","20230704",""
"20230701","7호선","신대방삼거리","11263","10402","20230704",""
"20230701","7호선","장승배기","6831","6498","20230704",""
"20230701","7호선","상도","8448","7691","20230704",""
"20230701","7호선","숭실대입구(살피재)","8910","8704","20230704",""
"20230701","7호선","남성","8402","7555","20230704",""
"20230701","7호선","이수","12895","12065","20230704",""
"20230701","7호선","내방","8583","8589","20230704",""
"20230701","7호선","고속터미널","16610","12814","20230704",""
"20230701","7호선","반포","5250","4916","20230704",""
"20230701","7호선","논현","10061","10744","20230704",""
"20230701","7호선","학동","11237","11805","20230704",""
"20230701","7호선","강남구청","10718","11745","20230704",""
"20230701","7호선","청담","11572","12517","20230704",""
"20230701","7호선","뚝섬유원지","10262","9783","20230704",""
"20230701","7호선","건대입구","13686","13876","20230704",""
"20230701","7호선","어린이대공원(세종대)","10698","10493","20230704",""
"20230701","7호선","군자(능동)","11925","8931","20230704",""
"20230701","7호선","중곡","7300","6711","20230704",""
"20230701","7호선","용마산(용마폭포공원)","4396","4350","20230704",""
"20230701","7호선","사가정","12741","12201","20230704",""
"20230701","7호선","면목","11364","10806","20230704",""
"20230701","7호선","상봉(시외버스터미널)","14613","13992","20230704",""
"20230701","7호선","중화","8078","7601","20230704",""
"20230701","2호선","서울대입구(관악구청)","38750","37237","20230704",""
"20230701","7호선","먹골","8441","7947","20230704",""
"20230701","7호선","태릉입구","7079","6573","20230704",""
"20230701","7호선","공릉(서울과학기술대)","9087","8988","20230704",""
"20230701","7호선","하계","13360","12106","20230704",""
"20230701","7호선","중계","10248","9015","20230704",""
"20230701","7호선","노원","17562","18075","20230704",""
"20230701","7호선","마들","9781","8870","20230704",""
"20230701","7호선","수락산","11063","10815","20230704",""
"20230701","7호선","도봉산","6965","9308","20230704",""
"20230701","7호선","장암","1965","1355","20230704",""
"20230701","6호선","봉화산(서울의료원)","5844","5555","20230704",""
"20230701","6호선","화랑대(서울여대입구)","7124","5781","20230704",""
"20230701","6호선","태릉입구","4441","4751","20230704",""
"20230701","6호선","석계","9160","9013","20230704",""
"20230701","6호선","돌곶이","7028","6433","20230704",""
"20230701","6호선","상월곡(한국과학기술연구원)","4375","3681","20230704",""
"20230701","6호선","월곡(동덕여대)","7876","7548","20230704",""
"20230701","6호선","고려대(종암)","6182","5968","20230704",""
"20230701","6호선","안암(고대병원앞)","8276","7391","20230704",""
"20230701","6호선","보문","5667","4957","20230704",""
"20230701","6호선","창신","2378","1972","20230704",""
"20230701","6호선","동묘앞","8211","8126","20230704",""
"20230701","6호선","신당","6292","5786","20230704",""
"20230701","6호선","청구","2697","2515","20230704",""
"20230701","6호선","약수","2915","2955","20230704",""
"20230701","6호선","버티고개","1678","1708","20230704",""
"20230701","6호선","한강진","10178","13084","20230704",""
"20230701","6호선","이태원","13699","17605","20230704",""
"20230701","6호선","녹사평(용산구청)","5490","6097","20230704",""
"20230701","6호선","삼각지","6717","4957","20230704",""
"20230701","6호선","효창공원앞","5167","4376","20230704",""
"20230701","6호선","공덕","11705","11064","20230704",""
"20230701","6호선","대흥(서강대앞)","6404","6430","20230704",""
"20230701","6호선","광흥창(서강)","5761","5269","20230704",""
"20230701","6호선","상수","10156","12680","20230704",""
"20230701","6호선","합정","13870","13706","20230704",""
"20230701","6호선","망원","13977","15337","20230704",""
"20230701","6호선","마포구청","10657","9067","20230704",""
"20230701","6호선","월드컵경기장(성산)","12678","13928","20230704",""
"20230701","6호선","디지털미디어시티","8927","8775","20230704",""
"20230701","6호선","증산(명지대앞)","7938","7675","20230704",""
"20230701","6호선","새절(신사)","9378","8736","20230704",""
"20230701","6호선","구산","6054","4508","20230704",""
"20230701","6호선","독바위","2219","2513","20230704",""
"20230701","6호선","불광","4358","3892","20230704",""
"20230701","6호선","역촌","3101","3417","20230704",""
"20230701","6호선","응암","13550","13325","20230704",""
"20230701","5호선","하남검단산","6123","5836","20230704",""
"20230701","5호선","하남시청(덕풍·신장)","6318","5958","20230704",""
"20230701","5호선","미사","13526","13603","20230704",""
"20230701","5호선","강일","3880","3360","20230704",""
"20230701","5호선","마천","5102","5180","20230704",""
"20230701","5호선","거여","6818","6352","20230704",""
"20230701","5호선","개롱","4477","4686","20230704",""
"20230701","5호선","오금","2200","1981","20230704",""
"20230701","5호선","방이","5653","5504","20230704",""
"20230701","5호선","올림픽공원(한국체대)","5931","6571","20230704",""
"20230701","5호선","둔촌동","6896","6813","20230704",""
"20230701","5호선","상일동","9829","9325","20230704",""
"20230701","5호선","고덕","6921","6764","20230704",""
"20230701","5호선","굽은다리(강동구민회관앞)","7816","7258","20230704",""
"20230701","5호선","길동","6573","6685","20230704",""
"20230701","5호선","강동","13804","13117","20230704",""
"20230701","5호선","천호(풍납토성)","18741","17717","20230704",""
"20230701","5호선","광나루(장신대)","11910","11415","20230704",""
"20230701","5호선","아차산(어린이대공원후문)","12462","11902","20230704",""
"20230701","5호선","군자(능동)","9272","10302","20230704",""
"20230701","5호선","장한평","12742","12252","20230704",""
"20230701","5호선","답십리","11126","9843","20230704",""
"20230701","5호선","마장","4141","3860","20230704",""
"20230701","5호선","왕십리(성동구청)","3856","4737","20230704",""
"20230701","5호선","행당","6058","5176","20230704",""
"20230701","5호선","신금호","4501","4638","20230704",""
"20230701","5호선","청구","2675","2546","20230704",""
"20230701","5호선","동대문역사문화공원(DDP)","1508","1849","20230704",""
"20230701","5호선","을지로4가","3960","4712","20230704",""
"20230701","5호선","종로3가","14623","14828","20230704",""
"20230701","5호선","광화문(세종문화회관)","18972","19460","20230704",""
"20230701","5호선","서대문","8966","8434","20230704",""
"20230701","5호선","충정로(경기대입구)","2457","2068","20230704",""
"20230701","5호선","애오개","4241","3940","20230704",""
"20230701","5호선","공덕","8499","8696","20230704",""
"20230701","5호선","마포","8737","8761","20230704",""
"20230701","5호선","여의나루","13579","15359","20230704",""
"20230701","5호선","여의도","14674","15982","20230704",""
"20230701","5호선","신길","3390","3165","20230704",""
"20230701","5호선","영등포시장","9667","9947","20230704",""
"20230701","5호선","영등포구청","2287","2115","20230704",""
"20230701","5호선","양평","4092","3784","20230704",""
"20230701","5호선","오목교(목동운동장앞)","17267","17632","20230704",""
"20230701","5호선","목동","11832","11717","20230704",""
"20230701","5호선","신정(은행정)","9624","8141","20230704",""
"20230701","5호선","까치산","22127","20664","20230704",""
"20230701","5호선","화곡","21482","19286","20230704",""
"20230701","5호선","우장산","11067","10500","20230704",""
"20230701","5호선","발산","15421","16830","20230704",""
"20230701","5호선","마곡","6742","6791","20230704",""
"20230701","5호선","송정","5288","5128","20230704",""
"20230701","5호선","김포공항","9643","8361","20230704",""
"20230701","5호선","개화산","4263","4035","20230704",""
"20230701","5호선","방화","5301","4903","20230704",""
"20230701","4호선","남태령","1244","772","20230704",""
"20230701","4호선","사당","24997","22266","20230704",""
"20230701","4호선","총신대입구(이수)","15468","16821","20230704",""
"20230701","4호선","동작(현충원)","1275","1490","20230704",""
"20230701","4호선","이촌(국립중앙박물관)","10438","11072","20230704",""
"20230701","4호선","신용산","14722","17112","20230704",""
"20230701","4호선","삼각지","5518","7230","20230704",""
"20230701","4호선","숙대입구(갈월)","11253","10798","20230704",""
"20230701","4호선","서울역","8450","17943","20230704",""
"20230701","4호선","회현(남대문시장)","23865","23450","20230704",""
"20230701","4호선","명동","31059","33242","20230704",""
"20230701","4호선","충무로","16856","17755","20230704",""
"20230701","4호선","동대문역사문화공원(DDP)","16609","14410","20230704",""
"20230701","4호선","동대문","16386","16546","20230704",""
"20230701","4호선","혜화","32527","34493","20230704",""
"20230701","4호선","한성대입구(삼선교)","11574","11146","20230704",""
"20230701","4호선","성신여대입구(돈암)","17932","17158","20230704",""
"20230701","4호선","길음","15968","15058","20230704",""
"20230701","4호선","미아사거리","22958","21998","20230704",""
"20230701","4호선","미아(서울사이버대학)","12194","11129","20230704",""
"20230701","4호선","수유(강북구청)","28405","27956","20230704",""
"20230701","4호선","쌍문","22621","19801","20230704",""
"20230701","4호선","창동","20716","21736","20230704",""
"20230701","4호선","노원","16217","18643","20230704",""
