"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230201","일산선","정발산","7444","7461","20230204",""
"20230201","일산선","주엽","9548","9778","20230204",""
"20230201","일산선","대화","13627","10486","20230204",""
"20230201","장항선","봉명","1394","1390","20230204",""
"20230201","장항선","쌍용(나사렛대)","2119","1999","20230204",""
"20230201","장항선","아산","3239","2843","20230204",""
"20230201","장항선","탕정","1250","1120","20230204",""
"20230201","장항선","배방","1119","1101","20230204",""
"20230201","장항선","온양온천","4107","4142","20230204",""
"20230201","장항선","신창(순천향대)","954","1025","20230204",""
"20230201","중앙선","회기","24221","23478","20230204",""
"20230201","중앙선","중랑","5892","5615","20230204",""
"20230201","중앙선","상봉(시외버스터미널)","5993","5870","20230204",""
"20230201","중앙선","망우","7891","7614","20230204",""
"20230201","중앙선","양원","3113","3079","20230204",""
"20230201","중앙선","구리","13922","14209","20230204",""
"20230201","중앙선","도농","11937","10899","20230204",""
"20230201","중앙선","양정","622","527","20230204",""
"20230201","중앙선","덕소","5619","5619","20230204",""
"20230201","중앙선","도심","2393","1772","20230204",""
"20230201","중앙선","팔당","796","816","20230204",""
"20230201","중앙선","운길산","586","533","20230204",""
"20230201","중앙선","양수","1871","1875","20230204",""
"20230201","중앙선","신원","165","146","20230204",""
"20230201","중앙선","국수","649","656","20230204",""
"20230201","중앙선","아신","514","509","20230204",""
"20230201","중앙선","오빈","306","302","20230204",""
"20230201","중앙선","양평","2832","2792","20230204",""
"20230201","중앙선","원덕","377","342","20230204",""
"20230201","중앙선","용문","1632","1658","20230204",""
"20230201","중앙선","지평","62","71","20230204",""
"20230201","3호선","오금","6763","6034","20230204",""
"20230201","4호선","당고개","9342","8318","20230204",""
"20230201","4호선","상계","19999","18638","20230204",""
"20230201","4호선","노원","19438","22056","20230204",""
"20230201","4호선","창동","26429","27977","20230204",""
"20230201","4호선","쌍문","30508","28885","20230204",""
"20230201","4호선","수유(강북구청)","35180","35799","20230204",""
"20230201","4호선","미아(서울사이버대학)","15244","14983","20230204",""
"20230201","4호선","미아사거리","27993","27762","20230204",""
"20230201","4호선","길음","21837","21513","20230204",""
"20230201","4호선","성신여대입구(돈암)","20364","20085","20230204",""
"20230201","4호선","한성대입구(삼선교)","13192","12739","20230204",""
"20230201","4호선","혜화","37268","36873","20230204",""
"20230201","4호선","동대문","20777","21475","20230204",""
"20230201","4호선","동대문역사문화공원(DDP)","17217","15803","20230204",""
"20230201","4호선","충무로","28936","29482","20230204",""
"20230201","4호선","명동","24886","26145","20230204",""
"20230201","4호선","회현(남대문시장)","27381","28071","20230204",""
"20230201","4호선","서울역","13330","19832","20230204",""
"20230201","4호선","숙대입구(갈월)","14233","13688","20230204",""
"20230201","4호선","삼각지","6213","6870","20230204",""
"20230201","4호선","신용산","19641","20354","20230204",""
"20230201","4호선","이촌(국립중앙박물관)","10041","10939","20230204",""
"20230201","4호선","동작(현충원)","1200","1379","20230204",""
"20230201","4호선","총신대입구(이수)","20019","21854","20230204",""
"20230201","4호선","사당","27418","23217","20230204",""
"20230201","4호선","남태령","1334","1144","20230204",""
"20230201","2호선","아현","11152","10600","20230204",""
"20230201","2호선","충정로(경기대입구)","11298","11950","20230204",""
"20230201","2호선","신답","1907","2136","20230204",""
"20230201","2호선","신설동","3697","3654","20230204",""
"20230201","2호선","도림천","1477","1557","20230204",""
"20230201","2호선","양천구청","7342","7634","20230204",""
"20230201","2호선","신정네거리","11189","11526","20230204",""
"20230201","2호선","용두(동대문구청)","2609","2598","20230204",""
"20230201","3호선","지축","6612","6531","20230204",""
"20230201","3호선","구파발","22230","21161","20230204",""
"20230201","3호선","연신내","36577","35328","20230204",""
"20230201","3호선","불광","16947","18108","20230204",""
"20230201","3호선","녹번","16744","15387","20230204",""
"20230201","3호선","홍제","18464","17805","20230204",""
"20230201","3호선","무악재","4734","4593","20230204",""
"20230201","3호선","독립문","7486","7496","20230204",""
"20230201","3호선","경복궁(정부서울청사)","22720","22238","20230204",""
"20230201","3호선","안국","25640","26301","20230204",""
"20230201","3호선","종로3가","10753","12297","20230204",""
"20230201","3호선","을지로3가","12691","12750","20230204",""
"20230201","3호선","충무로","1","0","20230204",""
"20230201","3호선","동대입구","7603","8049","20230204",""
"20230201","3호선","약수","14018","13556","20230204",""
"20230201","3호선","금호","8522","7928","20230204",""
"20230201","3호선","옥수","9278","9648","20230204",""
"20230201","3호선","압구정","34517","37471","20230204",""
"20230201","3호선","신사","31352","32192","20230204",""
"20230201","3호선","잠원","5676","5587","20230204",""
"20230201","3호선","고속터미널","42891","40812","20230204",""
"20230201","3호선","교대(법원.검찰청)","16174","10606","20230204",""
"20230201","3호선","남부터미널(예술의전당)","32866","33670","20230204",""
"20230201","3호선","양재(서초구청)","41291","44694","20230204",""
"20230201","3호선","매봉","13823","12992","20230204",""
"20230201","3호선","도곡","5506","5455","20230204",""
"20230201","3호선","대치","12354","12393","20230204",""
"20230201","3호선","학여울","1983","2091","20230204",""
"20230201","3호선","대청","10390","9903","20230204",""
"20230201","3호선","일원","11603","11170","20230204",""
"20230201","3호선","수서","18729","19206","20230204",""
"20230201","3호선","가락시장","9918","9633","20230204",""
"20230201","5호선","방화","7295","6944","20230204",""
"20230201","5호선","개화산","6170","5899","20230204",""
"20230201","5호선","김포공항","7552","7492","20230204",""
"20230201","5호선","송정","6929","6478","20230204",""
"20230201","5호선","마곡","12262","12172","20230204",""
"20230201","5호선","발산","23577","24279","20230204",""
"20230201","5호선","우장산","15505","15327","20230204",""
"20230201","5호선","화곡","30798","29121","20230204",""
"20230201","5호선","까치산","30516","29488","20230204",""
"20230201","5호선","신정(은행정)","14605","12032","20230204",""
"20230201","5호선","목동","17766","19369","20230204",""
"20230201","5호선","오목교(목동운동장앞)","23391","24646","20230204",""
"20230201","5호선","양평","8441","8232","20230204",""
"20230201","5호선","영등포구청","4761","4772","20230204",""
"20230201","5호선","영등포시장","11497","11758","20230204",""
"20230201","5호선","신길","4602","5003","20230204",""
"20230201","5호선","여의도","33602","34082","20230204",""
"20230201","5호선","여의나루","10565","12299","20230204",""
"20230201","5호선","마포","16318","16568","20230204",""
"20230201","5호선","공덕","15738","16740","20230204",""
"20230201","5호선","애오개","7402","7473","20230204",""
"20230201","5호선","충정로(경기대입구)","5146","5216","20230204",""
"20230201","5호선","서대문","21854","22459","20230204",""
"20230201","5호선","광화문(세종문화회관)","35504","36885","20230204",""
"20230201","5호선","종로3가","14553","14301","20230204",""
"20230201","5호선","을지로4가","7093","7154","20230204",""
"20230201","5호선","동대문역사문화공원(DDP)","3661","4266","20230204",""
"20230201","5호선","청구","4268","3999","20230204",""
"20230201","5호선","신금호","6808","7186","20230204",""
"20230201","5호선","행당","8697","7886","20230204",""
"20230201","5호선","왕십리(성동구청)","4978","5651","20230204",""
"20230201","5호선","마장","6094","5762","20230204",""
"20230201","5호선","답십리","17291","15682","20230204",""
"20230201","5호선","장한평","20739","20732","20230204",""
"20230201","5호선","군자(능동)","12018","13421","20230204",""
"20230201","5호선","아차산(어린이대공원후문)","15329","15050","20230204",""
"20230201","5호선","광나루(장신대)","14093","12824","20230204",""
"20230201","5호선","천호(풍납토성)","19522","19174","20230204",""
"20230201","5호선","강동","19709","18912","20230204",""
"20230201","5호선","길동","8660","8940","20230204",""
"20230201","5호선","굽은다리(강동구민회관앞)","10299","9945","20230204",""
"20230201","5호선","명일","9402","9764","20230204",""
"20230201","5호선","고덕","10565","10582","20230204",""
"20230201","5호선","상일동","15975","14993","20230204",""
"20230201","5호선","둔촌동","9119","9190","20230204",""
"20230201","5호선","올림픽공원(한국체대)","4417","3773","20230204",""
"20230201","5호선","방이","7908","8082","20230204",""
"20230201","5호선","오금","3876","3995","20230204",""
"20230201","5호선","개롱","6796","7331","20230204",""
"20230201","5호선","거여","10852","10380","20230204",""
"20230201","5호선","마천","7939","7718","20230204",""
"20230201","5호선","강일","5564","5239","20230204",""
"20230201","5호선","미사","18265","18687","20230204",""
"20230201","5호선","하남풍산","4807","4791","20230204",""
"20230201","5호선","하남시청(덕풍·신장)","7875","7633","20230204",""
"20230201","5호선","하남검단산","6392","6048","20230204",""
"20230201","6호선","응암","18793","18643","20230204",""
"20230201","6호선","역촌","4031","4665","20230204",""
"20230201","6호선","불광","4741","4454","20230204",""
"20230201","6호선","독바위","2817","3022","20230204",""
"20230201","6호선","구산","8276","6318","20230204",""
"20230201","6호선","새절(신사)","13456","12524","20230204",""
"20230201","6호선","증산(명지대앞)","10462","10556","20230204",""
"20230201","6호선","디지털미디어시티","16013","17929","20230204",""
"20230201","6호선","월드컵경기장(성산)","4427","4437","20230204",""
"20230201","6호선","마포구청","15309","13907","20230204",""
"20230201","6호선","망원","15309","16251","20230204",""
"20230201","6호선","합정","13986","13830","20230204",""
"20230201","6호선","상수","9587","10651","20230204",""
"20230201","6호선","광흥창(서강)","9989","9820","20230204",""
"20230201","6호선","대흥(서강대앞)","8964","9378","20230204",""
"20230201","6호선","공덕","20737","20214","20230204",""
"20230201","6호선","효창공원앞","7682","7032","20230204",""
"20230201","6호선","삼각지","7342","6695","20230204",""
"20230201","6호선","녹사평(용산구청)","4731","4761","20230204",""
"20230201","6호선","이태원","9424","9631","20230204",""
"20230201","6호선","한강진","9943","11318","20230204",""
"20230201","6호선","버티고개","2278","2323","20230204",""
"20230201","6호선","약수","3797","3912","20230204",""
"20230201","6호선","청구","4028","4107","20230204",""
"20230201","6호선","신당","8545","9004","20230204",""
"20230201","6호선","동묘앞","8279","8320","20230204",""
"20230201","6호선","창신","3620","2904","20230204",""
"20230201","6호선","보문","8018","7288","20230204",""
"20230201","6호선","안암(고대병원앞)","11235","11356","20230204",""
"20230201","6호선","고려대(종암)","8475","8244","20230204",""
"20230201","6호선","월곡(동덕여대)","12307","12140","20230204",""
"20230201","6호선","상월곡(한국과학기술연구원)","6677","5978","20230204",""
"20230201","6호선","돌곶이","10179","9511","20230204",""
"20230201","6호선","석계","12823","13238","20230204",""
"20230201","6호선","태릉입구","5789","6377","20230204",""
"20230201","6호선","화랑대(서울여대입구)","12368","9374","20230204",""
"20230201","6호선","봉화산(서울의료원)","9473","9035","20230204",""
"20230201","2호선","홍대입구","63760","66515","20230204",""
"20230201","7호선","장암","2610","971","20230204",""
"20230201","7호선","도봉산","9092","10540","20230204",""
"20230201","7호선","수락산","13161","13096","20230204",""
"20230201","7호선","마들","14127","13405","20230204",""
"20230201","7호선","노원","21786","22792","20230204",""
"20230201","7호선","중계","15433","14038","20230204",""
"20230201","7호선","하계","19295","18298","20230204",""
"20230201","7호선","공릉(서울과학기술대)","11883","12068","20230204",""
"20230201","7호선","태릉입구","9338","8639","20230204",""
"20230201","7호선","먹골","11056","10840","20230204",""
"20230201","7호선","중화","11589","11239","20230204",""
"20230201","7호선","상봉(시외버스터미널)","17981","17181","20230204",""
"20230201","7호선","면목","15821","15366","20230204",""
"20230201","7호선","사가정","17006","17082","20230204",""
"20230201","7호선","용마산(용마폭포공원)","6195","5993","20230204",""
"20230201","7호선","중곡","12021","11138","20230204",""
"20230201","7호선","군자(능동)","16404","12957","20230204",""
"20230201","7호선","어린이대공원(세종대)","13501","13465","20230204",""
"20230201","7호선","건대입구","13361","14010","20230204",""
"20230201","7호선","뚝섬유원지","8664","8493","20230204",""
"20230201","7호선","청담","21976","24500","20230204",""
"20230201","7호선","강남구청","18953","20734","20230204",""
"20230201","7호선","학동","27812","29290","20230204",""
"20230201","7호선","논현","20637","21459","20230204",""
"20230201","7호선","반포","6587","6431","20230204",""
"20230201","7호선","고속터미널","16702","14255","20230204",""
"20230201","7호선","내방","16379","16606","20230204",""
"20230201","7호선","이수","17131","16534","20230204",""
"20230201","7호선","남성","12020","11213","20230204",""
"20230201","7호선","숭실대입구(살피재)","12232","12558","20230204",""
"20230201","7호선","상도","11726","11352","20230204",""
"20230201","7호선","장승배기","9786","9584","20230204",""
"20230201","7호선","신대방삼거리","16226","15437","20230204",""
"20230201","7호선","보라매","7487","7761","20230204",""
"20230201","7호선","신풍","12352","11656","20230204",""
"20230201","7호선","대림(구로구청)","8324","8377","20230204",""
"20230201","7호선","남구로","16779","17876","20230204",""
"20230201","7호선","가산디지털단지","50468","50372","20230204",""
"20230201","7호선","철산","22994","23274","20230204",""
"20230201","7호선","광명사거리","22644","22222","20230204",""
"20230201","7호선","천왕","12392","11674","20230204",""
"20230201","7호선","온수(성공회대입구)","10446","9676","20230204",""
"20230201","8호선","암사","20703","18242","20230204",""
"20230201","8호선","천호(풍납토성)","15776","18111","20230204",""
"20230201","8호선","강동구청","11755","12175","20230204",""
"20230201","8호선","몽촌토성(평화의문)","6888","6954","20230204",""
"20230201","8호선","잠실(송파구청)","16416","19015","20230204",""
"20230201","8호선","석촌","8493","9651","20230204",""
"20230201","8호선","송파","9650","9450","20230204",""
"20230201","8호선","가락시장","8554","9267","20230204",""
"20230201","8호선","문정","24519","25806","20230204",""
"20230201","8호선","장지","18750","17751","20230204",""
"20230201","8호선","복정","9666","8181","20230204",""
"20230201","8호선","산성","5627","5629","20230204",""
"20230201","8호선","남한산성입구(성남법원.검찰청)","14236","12826","20230204",""
"20230201","8호선","단대오거리","12976","12729","20230204",""
"20230201","8호선","신흥","5636","5800","20230204",""
"20230201","2호선","용답","2850","2881","20230204",""
"20230201","8호선","수진","5919","5544","20230204",""
"20230201","8호선","모란","4957","3717","20230204",""
"20230201","8호선","남위례","6905","7100","20230204",""
"20230201","9호선","개화","3035","1875","20230204",""
"20230201","9호선","김포공항","7396","11035","20230204",""
"20230201","9호선","공항시장","3053","3391","20230204",""
"20230201","9호선","마곡나루(서울식물원)","14227","13900","20230204",""
"20230201","9호선","양천향교","10540","10880","20230204",""
"20230201","9호선","가양","23354","23037","20230204",""
"20230201","9호선","증미","8204","7801","20230204",""
"20230201","9호선","등촌","12869","12270","20230204",""
"20230201","9호선","염창","19065","18722","20230204",""
"20230201","9호선","신목동","4780","4071","20230204",""
"20230201","9호선","선유도","9817","9174","20230204",""
"20230201","9호선","당산","21069","21138","20230204",""
"20230201","9호선","국회의사당","19983","20257","20230204",""
"20230201","9호선","여의도","33036","31396","20230204",""
"20230201","9호선","샛강","7086","7287","20230204",""
"20230201","9호선","노량진","27343","26637","20230204",""
"20230201","9호선","노들","5032","4131","20230204",""
"20230201","9호선","흑석(중앙대입구)","8515","8912","20230204",""
"20230201","9호선","동작(현충원)","1730","1396","20230204",""
"20230201","9호선","구반포","1207","1233","20230204",""
"20230201","9호선","신반포","3906","3812","20230204",""
"20230201","9호선","고속터미널","13598","17445","20230204",""
"20230201","9호선","사평","4153","4074","20230204",""
"20230201","2호선","신촌","36279","37104","20230204",""
"20230201","9호선","신논현","34044","33074","20230204",""
"20230201","9호선2~3단계","언주","12439","12716","20230204",""
"20230201","9호선2~3단계","선정릉","11089","12341","20230204",""
"20230201","9호선2~3단계","삼성중앙","8759","9058","20230204",""
"20230201","9호선2~3단계","봉은사","23085","24004","20230204",""
"20230201","9호선2~3단계","종합운동장","5216","5175","20230204",""
"20230201","9호선2~3단계","삼전","7980","7661","20230204",""
"20230201","9호선2~3단계","석촌고분","7456","7273","20230204",""
"20230201","9호선2~3단계","석촌","9698","8702","20230204",""
"20230201","9호선2~3단계","송파나루","5923","6157","20230204",""
"20230201","9호선2~3단계","한성백제","3003","2661","20230204",""
"20230201","9호선2~3단계","올림픽공원(한국체대)","6592","6529","20230204",""
"20230201","9호선2~3단계","둔촌오륜","1005","1020","20230204",""
"20230201","9호선2~3단계","중앙보훈병원","12886","11180","20230204",""
"20230201","경강선","판교","6242","6178","20230204",""
"20230201","경강선","이매","1241","1074","20230204",""
"20230201","경강선","삼동","2602","2459","20230204",""
"20230201","경강선","경기광주","8727","8032","20230204",""
"20230201","경강선","초월","3453","3286","20230204",""
"20230201","경강선","곤지암","2485","2338","20230204",""
"20230201","경강선","신둔도예촌","1566","1439","20230204",""
"20230201","경강선","이천","2669","2762","20230204",""
"20230201","경강선","부발","2330","2179","20230204",""
"20230201","경강선","세종대왕릉","330","357","20230204",""
"20230201","경강선","여주","2181","2209","20230204",""
"20230201","경부선","서울역","7278","2367","20230204",""
"20230201","경부선","남영","10191","10631","20230204",""
"20230201","경부선","용산","37920","38284","20230204",""
"20230201","경부선","노량진","8267","8597","20230204",""
"20230201","경부선","대방","11538","12484","20230204",""
"20230201","경부선","영등포","40343","41500","20230204",""
"20230201","경부선","신도림","3895","4047","20230204",""
"20230201","경부선","신길","9495","8110","20230204",""
"20230201","경부선","구로","18790","19090","20230204",""
"20230201","경부선","가산디지털단지","19367","22573","20230204",""
"20230201","경부선","금천구청","12017","12035","20230204",""
"20230201","경부선","석수","9484","8720","20230204",""
"20230201","경부선","관악","7689","7353","20230204",""
"20230201","경부선","안양","22210","22155","20230204",""
"20230201","경부선","명학","9800","9538","20230204",""
"20230201","경부선","금정","29013","29561","20230204",""
"20230201","경부선","군포","8182","8023","20230204",""
"20230201","경부선","의왕","9473","9502","20230204",""
"20230201","경부선","성균관대","14630","14476","20230204",""
"20230201","경부선","화서","8694","8346","20230204",""
"20230201","경부선","수원","33724","36116","20230204",""
"20230201","경부선","독산","19842","20587","20230204",""
"20230201","경부선","세류","3168","2926","20230204",""
"20230201","경부선","병점","14203","14007","20230204",""
"20230201","경부선","세마","2946","2772","20230204",""
"20230201","경부선","오산대","3476","3220","20230204",""
"20230201","경부선","오산","9456","9612","20230204",""
"20230201","경부선","진위","1955","1716","20230204",""
"20230201","경부선","송탄","4104","4130","20230204",""
"20230201","경부선","서정리","7855","7093","20230204",""
"20230201","경부선","평택지제","4391","4318","20230204",""
"20230201","경부선","평택","11344","11445","20230204",""
"20230201","경부선","성환","3456","3438","20230204",""
"20230201","경부선","직산","930","910","20230204",""
"20230201","경부선","두정","5742","5755","20230204",""
"20230201","경부선","천안","5067","5326","20230204",""
"20230201","경부선","당정","6440","6059","20230204",""
"20230201","경부선","서동탄","1503","1291","20230204",""
"20230201","경부선","광명","3696","3149","20230204",""
"20230201","경원선","이촌(국립중앙박물관)","4047","3373","20230204",""
"20230201","경원선","서빙고","2133","2037","20230204",""
"20230201","경원선","한남","4280","4055","20230204",""
"20230201","경원선","옥수","45","34","20230204",""
"20230201","경원선","응봉","1943","1621","20230204",""
"20230201","경원선","왕십리(성동구청)","15713","16953","20230204",""
"20230201","경원선","청량리(서울시립대입구)","15618","16487","20230204",""
"20230201","경원선","외대앞","7677","7717","20230204",""
"20230201","경원선","신이문","8742","8115","20230204",""
"20230201","경원선","석계","7879","9176","20230204",""
"20230201","경원선","광운대","7631","7173","20230204",""
"20230201","경원선","월계","6381","6126","20230204",""
"20230201","경원선","녹천","4788","4014","20230204",""
"20230201","경원선","창동","1","0","20230204",""
"20230201","경원선","방학","10354","10173","20230204",""
"20230201","경원선","도봉","6156","6057","20230204",""
"20230201","경원선","도봉산","7507","4687","20230204",""
"20230201","경원선","망월사","7602","7811","20230204",""
"20230201","경원선","회룡","13118","12936","20230204",""
"20230201","경원선","의정부","18870","19358","20230204",""
"20230201","경원선","가능","6480","6451","20230204",""
"20230201","경원선","녹양","4646","4391","20230204",""
"20230201","경원선","양주","7185","6794","20230204",""
"20230201","경원선","덕계","3532","3081","20230204",""
"20230201","경원선","덕정","5490","5281","20230204",""
"20230201","경원선","지행","6381","6325","20230204",""
"20230201","경원선","동두천중앙","2954","2838","20230204",""
"20230201","경원선","보산","1403","1316","20230204",""
"20230201","경원선","동두천","2092","2168","20230204",""
"20230201","경원선","소요산","2411","2042","20230204",""
"20230201","경의선","서울역","4871","6314","20230204",""
"20230201","경의선","신촌","945","1244","20230204",""
"20230201","경의선","효창공원앞","3241","3738","20230204",""
"20230201","경의선","공덕","4094","3479","20230204",""
"20230201","경의선","서강대","2097","2099","20230204",""
"20230201","경의선","홍대입구","1920","2345","20230204",""
"20230201","경의선","가좌","6187","5869","20230204",""
"20230201","경의선","디지털미디어시티","3041","2716","20230204",""
"20230201","경의선","수색","2893","3181","20230204",""
"20230201","경의선","화전","1598","1499","20230204",""
"20230201","경의선","강매","3548","3099","20230204",""
"20230201","경의선","행신","8539","8478","20230204",""
"20230201","경의선","능곡","4068","3672","20230204",""
"20230201","경의선","곡산","640","656","20230204",""
"20230201","경의선","백마","7451","7112","20230204",""
"20230201","경의선","풍산","5861","5585","20230204",""
"20230201","경의선","일산","9700","9643","20230204",""
"20230201","경의선","탄현","8350","7974","20230204",""
"20230201","경의선","야당","8578","8548","20230204",""
"20230201","경의선","운정","7428","6725","20230204",""
"20230201","경의선","금릉","5357","5158","20230204",""
"20230201","경의선","금촌","7010","6729","20230204",""
"20230201","경의선","월롱","2687","2294","20230204",""
"20230201","경의선","파주","1044","759","20230204",""
"20230201","경의선","문산","5146","4968","20230204",""
"20230201","경의선","임진강","12","16","20230204",""
"20230201","경의선","운천","4","6","20230204",""
"20230201","경인선","개봉","22917","22637","20230204",""
"20230201","경인선","오류동","12054","11312","20230204",""
"20230201","경인선","역곡","27654","27533","20230204",""
"20230201","경인선","부천","32468","32694","20230204",""
"20230201","경인선","송내","28233","27826","20230204",""
"20230201","경인선","부평","29916","31737","20230204",""
"20230201","경인선","백운","6839","6696","20230204",""
"20230201","경인선","동암","16434","16569","20230204",""
"20230201","경인선","주안","18958","17181","20230204",""
"20230201","경인선","제물포","10658","10221","20230204",""
"20230201","경인선","동인천","14639","13775","20230204",""
"20230201","경인선","인천","3357","2636","20230204",""
"20230201","경인선","구일","6398","6410","20230204",""
"20230201","9호선","신방화","7434","7330","20230204",""
"20230201","경인선","소사","8381","8043","20230204",""
"20230201","경인선","부개","9093","8403","20230204",""
"20230201","경인선","간석","6051","5704","20230204",""
"20230201","경인선","도원","2801","2848","20230204",""
"20230201","경인선","온수(성공회대입구)","6591","6292","20230204",""
"20230201","경인선","중동","9825","9176","20230204",""
"20230201","경인선","도화","4167","3780","20230204",""
"20230201","경춘선","신내","2345","2209","20230204",""
"20230201","경춘선","갈매","3140","2690","20230204",""
"20230201","경춘선","별내","3307","3017","20230204",""
"20230201","경춘선","퇴계원","3620","3337","20230204",""
"20230201","경춘선","사릉","2372","2260","20230204",""
"20230201","경춘선","금곡","1466","1431","20230204",""
"20230201","경춘선","평내호평","6560","6242","20230204",""
"20230201","경춘선","천마산","1637","1496","20230204",""
"20230201","경춘선","마석","3765","3556","20230204",""
"20230201","경춘선","대성리","530","506","20230204",""
"20230201","경춘선","청평","1578","1578","20230204",""
"20230201","경춘선","상천","217","228","20230204",""
"20230201","경춘선","가평","1518","1654","20230204",""
"20230201","경춘선","굴봉산","110","151","20230204",""
"20230201","경춘선","백양리","404","318","20230204",""
"20230201","경춘선","강촌","352","362","20230204",""
"20230201","경춘선","김유정","296","277","20230204",""
"20230201","경춘선","남춘천","2306","2288","20230204",""
"20230201","경춘선","춘천","1103","980","20230204",""
"20230201","공항철도 1호선","서울역","10290","8871","20230204",""
"20230201","공항철도 1호선","공덕","2801","3641","20230204",""
"20230201","공항철도 1호선","홍대입구","12347","12756","20230204",""
"20230201","공항철도 1호선","디지털미디어시티","16325","15125","20230204",""
"20230201","공항철도 1호선","마곡나루(서울식물원)","11785","11305","20230204",""
"20230201","공항철도 1호선","김포공항","11138","6566","20230204",""
"20230201","공항철도 1호선","계양","13244","12253","20230204",""
"20230201","공항철도 1호선","검암","6936","6803","20230204",""
"20230201","공항철도 1호선","청라국제도시","7531","7111","20230204",""
"20230201","공항철도 1호선","운서","8655","8855","20230204",""
"20230201","공항철도 1호선","공항화물청사","2400","2573","20230204",""
"20230201","공항철도 1호선","인천공항1터미널","12267","11144","20230204",""
"20230201","공항철도 1호선","인천공항2터미널","4480","4037","20230204",""
"20230201","공항철도 1호선","영종","3785","3720","20230204",""
"20230201","과천선","선바위","8565","7565","20230204",""
"20230201","과천선","경마공원","1790","1814","20230204",""
"20230201","과천선","대공원","2602","2734","20230204",""
"20230201","과천선","과천","6868","6573","20230204",""
"20230201","과천선","정부과천청사","11666","11912","20230204",""
"20230201","과천선","인덕원","26535","27518","20230204",""
"20230201","과천선","평촌","19535","19287","20230204",""
"20230201","과천선","범계","28191","28082","20230204",""
"20230201","분당선","선릉","15393","23356","20230204",""
"20230201","분당선","한티","16847","17846","20230204",""
"20230201","분당선","도곡","7718","7685","20230204",""
"20230201","분당선","구룡","2238","2201","20230204",""
"20230201","분당선","개포동","4474","4618","20230204",""
"20230201","분당선","대모산입구","5344","4962","20230204",""
"20230201","분당선","수서","15068","15734","20230204",""
"20230201","분당선","수원","8190","6986","20230204",""
"20230201","분당선","서울숲","12890","13380","20230204",""
