9:32,9:30,10:18,10:20,,
광운대병점,서동탄광운대,연천인천,서동탄광운대,,
9:37,9:34,10:25,10:24,,
동두천인천,인천동묘앞,광운대신창,인천동두천,,
09:41급,9:41,10:30,10:29,,
청량리천안,인천연천,양주인천,신창청량리,,
9:44,9:46,10:34,10:33,,
의정부인천,서동탄청량리,청량리서동탄,인천양주,,
9:49,9:50,10:41,10:36,,
광운대서동탄,인천의정부,광운대신창,천안광운대,,
9:56,9:54,10:46,10:40,,
소요산인천,천안광운대,동두천인천,인천연천,,
10:00,10:00급,10:51급,10:45,,
청량리신창,신창청량리,청량리천안,서동탄광운대,,
10:05,10:04,10:54,10:49,,
광운대서동탄,인천소요산,광운대인천,인천의정부,,
10:10,10:08,10:59,10:54,,
의정부인천,천안광운대,광운대서동탄,천안광운대,,
10:15,10:13,-,10:59급,,
청량리천안,인천양주,-,천안청량리,,
10:19,10:22급,11:04,11:03,,
연천인천,인천동두천,소요산인천,인천광운대,,
10:28,10:26,11:08,11:07,,
광운대신창,서동탄청량리,광운대구로,병점광운대,,
10:32,10:30,11:13,11:11,,
동두천인천,인천양주,양주인천,신창청량리,,
10:38,10:35,11:17급,11:14,,
청량리서동탄,신창광운대,청량리천안,인천양주,,
10:42,10:40,11:20,11:17,,
동두천인천,인천연천,광운대신창,서동탄광운대,,
10:46,10:45,11:24,11:21급,,
양주구로,서동탄광운대,연천인천,천안청량리,,
10:50급,10:51,11:30,11:26,,
청량리천안,인천의정부,광운대서동탄,인천동두천,,
10:54,10:54급,11:34,11:29,,
의정부인천,천안청량리,동두천인천,천안광운대,,
-,10:59,11:38,11:34,,
-,부평소요산,광운대신창,인천양주,,
11:00,11:05,11:43,11:39,,
광운대서동탄,인천양주,의정부인천,서동탄광운대,,
11:09,11:11,11:47급,11:44급,,
광운대신창,신창광운대,청량리천안,천안청량리,,
11:15,11:14,11:50,11:49,,
연천인천,구로의정부,광운대천안,인천연천,,
11:19급,11:19급,11:55,11:55,,
청량리신창,신창청량리,양주인천,신창광운대,,
11:23,11:23,11:59,11:59,,
청량리서동탄,인천양주,청량리서동탄,인천소요산,,
11:28,11:27,12:03,12:04,,
동두천인천,서동탄광운대,소요산인천,서동탄광운대,,
11:34급,11:31,12:08급,12:08,,
동두천인천,천안청량리,청량리천안,인천양주,,
11:39,11:35급,12:11,12:12,,
광운대병점,인천동두천,광운대신창,천안광운대,,
11:43,11:39,12:16,12:16,,
의정부인천,서동탄광운대,연천인천,인천의정부,,
11:47급,11:43,12:20,12:20급,,
청량리신창,인천연천,광운대서동탄,천안청량리,,
11:51,11:47급,12:24,12:28,,
광운대신창,천안청량리,양주인천,인천동두천,,
11:54,11:52,12:29,12:32,,
양주인천,인천의정부,광운대천안,천안광운대,,
11:58,11:56,12:33,12:37,,
광운대서동탄,천안광운대,동두천인천,인천양주,,
12:04,12:00,12:38급,12:41,,
소요산인천,인천소요산,청량리천안,서동탄광운대,,
12:07급,12:05,12:43,12:45,,
청량리천안,서동탄광운대,의정부인천,인천연천,,
12:13,12:09,12:47,12:48,,
연천인천,인천양주,광운대신창,신창광운대,,
12:21,12:13,12:53,12:53급,,
청량리서동탄,신창광운대,양주인천,천안청량리,,
12:24,12:16,12:58,-,,
양주인천,인천의정부,광운대서동탄,-,,
12:30,12:22급,13:02,13:00,,
광운대천안,신창청량리,소요산인천,인천소요산,,
12:35급,12:27급,13:08,13:04,,
동두천인천,인천동두천,광운대신창,천안광운대,,
12:40급,12:31,13:13,13:11,,
청량리천안,천안광운대,연천인천,인천양주,,
12:45,12:37,13:18급,13:16,,
