광운대서동탄,신창청량리,소요산인천,서동탄광운대,,
13:16,13:18,13:52,13:59급,,
의정부인천,인천소요산,광운대신창,천안청량리,,
13:20,13:25,14:00,14:03,,
광운대천안,서동탄광운대,의정부인천,인천의정부,,
13:24급,13:30급,14:04급,14:09,,
동두천인천,천안청량리,청량리천안,신창광운대,,
13:30,13:34,14:08,14:13,,
양주인천,인천양주,연천인천,인천소요산,,
13:35,13:39,14:12,14:20,,
광운대병점,신창광운대,광운대서동탄,서동탄광운대,,
13:39,13:46급막,14:18,14:24,,
의정부인천,인천동두천,양주인천,인천양주,,
13:43,13:51,14:25,14:30,,
광운대서동탄,서동탄광운대,광운대서동탄,인천동두천,,
13:48,13:55,14:30,14:34,,
소요산인천,인천연천,동두천인천,신창청량리,,
13:52,13:59급,14:34급,14:40,,
청량리천안,천안청량리,청량리천안,인천양주,,
14:00,14:03,14:39,14:43,,
의정부인천,인천의정부,양주인천,천안광운대,,
14:05,14:08,14:43,14:50,,
광운대서동탄,신창청량리,광운대천안,인천연천,,
14:10,14:12,14:49,14:55,,
연천인천,인천소요산,소요산인천,서동탄광운대,,
14:15급,14:17,14:54,14:59급,,
청량리신창,서동탄광운대,광운대서동탄,천안청량리,,
14:18,14:23,15:00,15:03,,
양주인천,인천양주,광운대천안,인천의정부,,
14:22,14:29,15:05,15:07,,
광운대서동탄,인천의정부,의정부인천,신창광운대,,
14:27급,14:34,15:09급,15:11,,
동두천인천,신창청량리,청량리신창,인천소요산,,
14:32급,14:39,15:14,15:17,,
청량리천안,인천광운대,연천인천,서동탄동묘앞,,
14:37,14:43,15:18,15:22,,
광운대신창,천안광운대,광운대서동탄,인천양주,,
14:41,14:48,15:23,15:26,,
양주인천,인천연천,양주인천,천안광운대,,
14:45,14:52급,15:29급,15:32급,,
광운대서동탄,천안청량리,청량리천안,천안청량리,,
14:52,14:57,15:34,15:37,,
소요산인천,인천양주,동두천인천,인천의정부,,
14:58,-,15:38,15:40,,
청량리천안,-,광운대신창,신창광운대,,
15:03,15:00,15:42,15:48,,
양주인천,서동탄광운대,의정부인천,인천연천,,
15:08급,15:06,15:46,15:51,,
청량리천안,신창광운대,소요산구로,서동탄광운대,,
15:12,15:13,15:50,15:55급,,
광운대서동탄,인천소요산,광운대서동탄,천안청량리,,
15:17,15:18,15:55,15:59,,
연천인천,서동탄청량리,양주인천,인천의정부,,
15:24,15:22,16:02급,16:04,,
양주인천,인천양주,청량리천안,신창광운대,,
15:29급,15:26,16:05,16:09,,
청량리천안,신창광운대,광운대신창,인천소요산,,
15:37,15:31급,16:10,16:14,,
광운대신창,신창청량리,연천인천,서동탄광운대,,
15:41,15:34,16:14,16:17,,
의정부인천,인천의정부,광운대병점,인천양주,,
15:51,15:40,16:17,16:20,,
청량리서동탄,천안광운대,양주인천,천안광운대,,
15:58,15:45,16:21,16:24,,
소요산인천,인천연천,광운대서동탄,인천의정부,,
-,15:51급,16:25,16:28급,,
-,신창청량리,동두천인천,천안청량리,,
-,15:55,16:28급,16:32,,
-,인천동묘앞,청량리천안,인천동두천,,
16:01,16:00,16:32,16:36,,
광운대천안,인천의정부,광운대천안,신창광운대,,
16:05,16:03,16:36,16:42,,
의정부인천,천안광운대,양주인천,서동탄광운대,,
16:10급,16:07,16:41,16:46,,
청량리천안,인천소요산,광운대서동탄,인천양주,,
16:13,16:14,16:45,16:51급,,
광운대서동탄,서동탄광운대,의정부인천,천안청량리,,
16:18,16:18,16:50,16:55,,
연천인천,인천의정부,광운대병점,인천연천,,
16:22,16:21,16:54,16:59,,
양주인천,천안광운대,소요산인천,신창청량리,,
16:26급,16:25,16:58,-,,
청량리신창,인천동두천,광운대천안,-,,
16:31급막,16:29급,17:03,17:03,,
동두천인천,천안청량리,동두천구로,인천의정부,,
16:38,16:33,17:06,17:12,,
의정부인천,인천양주,동묘앞인천,서동탄광운대,,
16:42,16:37,17:09급,17:16,,
광운대서동탄,신창광운대,청량리신창,구로의정부,,
16:47,16:43,17:13,17:20,,
양주인천,서동탄광운대,광운대서동탄,신창광운대,,
16:51,16:47,17:17,17:24,,
동묘앞서동탄,인천연천,의정부인천,인천동묘앞,,
16:55,16:51급,17:21,17:28급,,
소요산인천,천안청량리,청량리천안,천안청량리,,
16:58,16:55,17:25,17:31,,
광운대천안,인천양주,양주서울역,구로동두천,,
-,16:59,17:29,17:36,,
-,신창광운대,광운대서동탄,서동탄광운대,,
17:03,17:02,17:35,17:39,,
동묘앞인천,인천의정부,의정부인천,인천의정부,,
17:07급,17:07,17:39,17:43,,
청량리신창,천안청량리,광운대신창,천안광운대,,
17:11,17:10,17:45,17:49,,
광운대서동탄,부평소요산,청량리천안,인천양주,,
17:15,17:14,17:49,17:54,,
연천인천,서동탄광운대,소요산인천,서동탄광운대,,
17:19,17:17,17:59,17:57급,,
광운대천안,인천양주,의정부인천,천안청량리,,
17:23,17:21,18:03,18:03,,
양주인천,신창광운대,광운대서동탄,인천양주,,
17:27급,17:25,18:07,18:07,,
청량리신창,인천동묘앞,연천인천,신창광운대,,
17:31,17:28급,18:12,18:12,,
광운대서동탄,천안청량리,청량리천안,인천소요산,,
17:37,17:31,18:17,18:18,,
의정부인천,부평동두천,광운대서동탄,서동탄광운대,,
17:40,17:35,18:22,18:22급,,
광운대신창,서동탄동묘앞,양주인천,천안청량리,,
17:44,17:39,18:27급,18:27,,
양주인천,인천양주,청량리신창,인천동두천,,
17:48,17:42,18:31,18:30,,
청량리서동탄,신창광운대,광운대서동탄,신창광운대,,
17:54,17:47,18:35,18:34,,
소요산인천,인천연천,양주인천,구로양주,,
17:59,17:50급,18:38,18:39,,
광운대천안,천안청량리,광운대천안,인천광운대,,
-,17:54,18:42,18:43,,
-,인천동두천,의정부인천,병점광운대,,
-,17:57,18:47,18:47,,
-,서동탄광운대,소요산인천,인천동묘앞,,
18:02,18:01,18:50,18:52,,
의정부인천,인천의정부,광운대서동탄,서동탄광운대,,
18:07,18:06,18:55,18:56,,
청량리서동탄,천안광운대,의정부인천,인천의정부,,
18:10,18:10,18:59급막,-,,
연천인천,인천양주,청량리신창,-,,
18:15,18:13급,19:04,19:01급,,
광운대신창,천안청량리,광운대신창,천안청량리,,
18:19,18:20,19:09,19:05,,
의정부인천,서동탄광운대,연천인천,인천동묘앞,,
18:24,18:25,19:16,19:09,,
청량리서동탄,인천양주,광운대서동탄,구로소요산,,
18:28,18:28,19:22,19:13,,
양주인천,신창광운대,동두천인천,신창광운대,,
18:33,18:34,19:26,19:16,,
광운대신창,인천동두천,광운대신창,인천의정부,,
18:38,18:38,19:29,19:21,,
의정부인천,병점광운대,의정부인천,인천양주,,
18:41,18:42,19:34,19:26,,
광운대천안,인천양주,청량리구로,서동탄광운대,,
18:47,18:45급,19:39,19:31급,,
소요산인천,천안청량리,양주인천,천안청량리,,
18:50,18:50,19:43,19:36,,
광운대서동탄,인천연천,광운대천안,인천양주,,
18:54,18:53,19:52,19:39,,
양주인천,천안광운대,소요산인천,신창광운대,,
18:58급,18:56,19:56,19:42,,
청량리천안,부평동두천,광운대신창,인천연천,,
19:01,19:01,-,19:47,,
광운대신창,서동탄청량리,-,서동탄광운대,,
19:05,19:04,-,19:51,,
연천인천,인천의정부,-,인천광운대,,
19:09,19:08,-,19:55,,
광운대신창,인천동묘앞,-,천안청량리,,
19:13,19:12,20:01,20:01,,
양주인천,신창광운대,양주인천,인천동두천,,
19:16,19:16,20:05,20:06,,
광운대서동탄,인천양주,청량리서동탄,신창광운대,,
19:20,19:20,20:10,20:10,,
동두천인천,서동탄광운대,연천인천,인천소요산,,
19:25급,19:24,20:15,20:14,,
청량리천안,인천소요산,동두천인천,서동탄동묘앞,,
19:28,19:28,20:19,20:20,,
광운대서동탄,신창광운대,광운대신창,인천양주,,
19:32,19:32,20:24,20:23,,
양주인천,인천동묘앞,양주인천,천안광운대,,
19:36,19:35,20:28,20:29급,,
광운대천안,천안청량리,청량리구로,천안청량리,,
19:41,19:39,20:31,20:33,,
의정부인천,인천동두천,광운대서동탄,인천의정부,,
19:46,19:43,20:36,20:37,,
청량리서동탄,서동탄광운대,의정부인천,서동탄광운대,,
19:50,19:47,20:41,20:42,,
소요산인천,인천양주,광운대천안,인천동두천,,
19:56,19:50,20:46,20:45,,
광운대천안,천안광운대,광운대서동탄,신창청량리,,
-,19:56,20:50,20:50,,
-,서동탄광운대,소요산인천,인천양주,,
20:00,20:00,20:55,20:55,,
양주인천,인천연천,의정부구로,구로연천,,
20:04,20:06,21:01,21:00,,
광운대서동탄,신창광운대,청량리신창,병점광운대,,
20:08,20:10,21:04,21:05,,
연천인천,인천의정부,연천인천,신창청량리,,
20:12급막,20:14,21:09,21:09,,
청량리신창,서동탄광운대,광운대병점,인천의정부,,
20:15,20:21,21:13,21:13,,
양주인천,인천소요산,양주인천,서동탄광운대,,
20:20,20:24,21:18막,21:18,,
광운대신창,천안광운대,청량리신창,인천소요산,,
20:26,20:28급,21:23,21:21,,
동두천인천,신창청량리,동두천인천,천안광운대,,
20:30,20:33,21:29,21:27,,
광운대서동탄,인천양주,광운대서동탄,인천양주,,
20:35,20:40,21:34,21:31급막,,
양주인천,인천동두천,양주인천,천안청량리,,
20:40,20:44,21:39,21:35,,
광운대천안,천안광운대,광운대서동탄,인천의정부,,
20:44,20:48,21:46,21:40,,
의정부인천,인천양주,청량리천안,신창광운대,,
20:49,20:51,21:51,21:45,,
광운대서동탄,서동탄광운대,소요산인천,인천연천,,
20:55,20:55,21:56,21:49,,
동두천인천,인천연천,광운대서동탄,서동탄광운대,,
21:01,21:03,-,21:54,,
청량리신창,인천의정부,-,인천의정부,,
21:04,21:09,-,21:58,,
연천인천,서동탄청량리,-,서동탄동묘앞,,
21:08,21:14,22:02,22:03,,
광운대서동탄,인천소요산,청량리병점,인천소요산,,
21:13,21:19,22:06,22:10,,
동두천인천,천안광운대,연천인천,신창광운대,,
21:21,21:26급,22:11막,22:14,,
양주인천,천안청량리,광운대천안,인천양주,,
21:27,21:31,22:15,22:19,,
광운대신창,인천양주,양주인천,서동탄동묘앞,,
21:32,21:35,22:20,22:23,,
동두천인천,신창광운대,광운대병점,인천동두천,,
21:36,21:39,22:25,22:27,,
광운대병점,인천의정부,의정부인천,천안청량리,,
21:40,21:45,22:32,22:32,,
양주인천,서동탄광운대,광운대병점,인천동묘앞,,
21:45,21:49,22:36,22:38,,
연천구로,인천연천,동두천인천,병점광운대,,
21:49막,21:54,22:41,22:43막,,
청량리신창,서동탄광운대,양주인천,인천연천,,
21:53,21:57,22:47,22:48,,
의정부인천,인천양주,광운대서동탄,천안광운대,,
21:59,-,22:53,22:54,,
광운대서동탄,-,소요산인천,인천의정부,,
22:05,22:01급,22:59막,22:59,,
소요산인천,신창청량리,청량리서동탄,병점광운대,,
22:11막,22:05,23:04,23:09막,,
청량리천안,인천소요산,연천인천,인천소요산,,
22:15,22:10,23:10막,23:13,,
연천인천,천안광운대,광운대병점,신창광운대,,
22:20,22:16,23:17막,23:23,,
광운대서동탄,인천의정부,의정부인천,서동탄광운대,,
22:28,22:21,23:23,23:33막,,
동두천인천,서동탄동묘앞,양주구로,인천양주,,
22:32,22:25,23:36,23:38,,
광운대병점,인천동두천,동두천구로,서동탄광운대,,
22:37,22:30급막,23:46,23:44막,,
청량리구로,천안청량리,의정부구로,인천의정부,,
22:42,22:35,23:58막,23:57,,
의정부인천,인천양주,소요산구로,인천광운대,,
